,ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,CNT_FAM_MEMBERS,SUM,APPROVAL
359,354,1,1,0,1,104,4,4,1,1,6668,3003,0,1,2,4,1
360,355,1,1,0,1,104,4,4,1,1,6668,3003,0,1,2,4,1
361,356,1,1,0,1,104,4,4,1,1,6668,3003,0,1,2,4,1
362,357,1,1,0,1,104,4,4,1,1,6668,3003,0,1,2,5,0
363,358,1,1,0,1,104,4,4,1,1,6668,3003,0,1,2,4,1
364,359,0,0,0,0,111,4,4,3,1,3505,194,0,0,0,7,0
365,360,0,0,0,0,111,4,4,3,1,3505,194,0,0,0,7,0
366,361,0,0,0,0,111,4,4,3,1,3505,194,0,0,0,6,0
367,362,0,0,0,0,158,2,1,1,5,4265,2731,0,0,1,4,1
368,363,0,0,0,0,158,2,1,1,5,4265,2731,0,0,1,5,0
369,364,0,0,0,0,158,2,1,1,5,4265,2731,0,0,1,4,1
370,365,0,0,0,0,158,2,1,1,5,4265,2731,0,0,1,13,0
371,366,0,0,0,0,16,1,4,3,1,1210,3639,0,0,0,9,0
372,367,1,1,0,0,207,2,1,1,5,6503,2474,0,1,1,10,0
373,368,1,1,0,0,207,2,1,1,5,6503,2474,0,1,1,10,0
374,369,1,1,0,0,207,2,1,1,5,6503,2474,0,1,1,10,0
375,370,1,1,0,0,207,2,1,1,5,6503,2474,0,1,1,6,0
376,371,1,1,0,0,207,2,1,1,5,6503,2474,0,1,1,10,0
377,372,1,0,0,0,145,0,4,1,2,4146,1979,0,0,1,27,0
378,373,1,0,0,0,145,0,4,1,2,4146,1979,0,0,1,17,0
379,374,1,0,0,0,145,0,4,1,2,4146,1979,0,0,1,17,0
380,375,1,0,0,0,145,0,4,1,2,4146,1979,0,0,1,24,0
381,376,1,0,0,0,145,0,4,1,2,4146,1979,0,0,1,1,1
382,377,1,0,0,0,145,0,4,1,2,4146,1979,0,0,1,14,0
383,378,1,0,0,0,145,0,4,1,2,4146,1979,0,0,1,18,0
384,379,0,0,0,0,97,4,4,0,1,3949,907,0,0,1,1,1
385,380,0,0,0,0,97,4,4,0,1,3949,907,0,0,1,24,0
386,381,0,0,0,0,97,4,4,0,1,3949,907,0,0,1,21,0
387,382,0,0,0,0,97,4,4,0,1,3949,907,0,0,1,17,0
388,383,0,0,0,0,97,4,4,0,1,3949,907,0,0,1,5,0
389,384,0,0,0,0,97,4,4,0,1,3949,907,0,0,1,16,0
390,385,0,0,0,0,97,4,4,0,1,3949,907,0,0,1,30,0
391,386,0,0,0,0,97,4,4,0,1,3949,907,0,0,1,24,0
392,387,0,0,0,0,97,4,4,0,1,3949,907,0,0,1,4,1
393,388,0,0,0,0,97,4,4,0,1,3949,907,0,0,1,1,1
394,389,0,0,0,0,97,4,4,0,1,3949,907,0,0,1,8,0
395,390,0,0,0,0,97,4,4,0,1,3949,907,0,0,1,19,0
396,391,0,0,0,0,97,4,4,0,1,3949,907,0,0,1,5,0
397,392,0,0,0,0,97,4,4,0,1,3949,907,0,0,1,0,1
398,393,0,0,0,0,111,1,4,1,1,1235,3639,0,0,1,7,0
399,394,0,0,0,0,111,1,4,1,1,1235,3639,0,0,1,2,1
400,395,0,0,0,0,154,4,4,3,2,3443,2332,0,0,0,17,0
401,396,0,0,0,0,154,4,4,3,2,3443,2332,0,0,0,33,0
402,397,0,0,0,0,154,4,4,3,2,3443,2332,0,0,0,8,0
403,398,0,0,0,0,154,4,4,3,2,3443,2332,0,0,0,6,0
404,399,0,0,0,0,77,1,4,4,1,781,3639,0,0,0,10,0
405,400,0,0,0,0,77,1,4,4,1,781,3639,0,0,0,34,0
406,401,0,0,0,0,77,1,4,4,1,781,3639,0,0,0,5,0
407,402,0,0,0,0,77,1,4,4,1,781,3639,0,0,0,11,0
408,403,0,1,0,0,104,1,4,1,1,1613,3639,0,0,1,21,0
409,404,0,1,0,0,104,1,4,1,1,1613,3639,0,0,1,16,0
410,405,0,1,0,0,104,1,4,1,1,1613,3639,0,0,1,9,0
411,406,0,1,0,0,104,1,4,1,1,1613,3639,0,0,1,10,0
412,407,0,1,0,0,104,1,4,1,1,1613,3639,0,0,1,16,0
413,408,0,1,0,0,104,1,4,1,1,1613,3639,0,0,1,11,0
414,409,0,1,0,0,104,1,4,1,1,1613,3639,0,0,1,7,0
415,410,0,1,0,0,104,1,4,1,1,1613,3639,0,0,1,5,0
416,411,0,1,0,0,104,1,4,1,1,1613,3639,0,0,1,9,0
417,412,0,1,0,0,104,1,4,1,1,1613,3639,0,0,1,16,0
418,413,0,1,0,0,104,1,4,1,1,1613,3639,0,0,1,16,0
419,414,0,1,0,0,104,1,4,1,1,1613,3639,0,0,1,16,0
420,415,0,1,0,0,104,1,4,1,1,1613,3639,0,0,1,7,0
421,416,0,1,0,0,104,1,4,1,1,1613,3639,0,0,1,10,0
422,417,1,1,0,0,191,4,1,1,1,1257,927,0,0,1,7,0
423,418,1,1,0,0,191,4,1,1,1,1257,927,0,0,1,7,0
424,419,1,1,0,0,191,4,1,1,1,1257,927,0,0,1,10,0
425,420,1,1,0,0,191,4,1,1,1,1257,927,0,0,1,7,0
426,421,1,1,0,0,191,4,1,1,1,1257,927,0,0,1,3,1
427,422,1,1,0,0,191,4,1,1,1,1257,927,0,0,1,7,0
428,423,1,1,0,0,191,4,1,1,1,1257,927,0,0,1,14,0
429,424,1,1,0,0,191,4,1,1,1,1257,927,0,0,1,0,1
430,425,0,0,0,0,106,4,1,2,1,3389,403,0,0,0,5,0
431,426,0,0,0,0,106,4,1,2,1,3389,403,0,0,0,10,0
432,427,0,0,0,0,106,4,1,2,1,3389,403,0,0,0,10,0
433,428,1,0,0,0,41,4,4,1,1,2273,774,0,1,1,13,0
434,429,1,0,0,0,41,4,4,1,1,2273,774,0,1,1,15,0
435,430,1,1,0,0,182,4,4,1,1,6247,1979,0,0,1,18,0
436,431,1,1,0,0,182,4,4,1,1,6247,1979,0,0,1,18,0
437,432,1,1,0,0,182,4,4,1,1,6247,1979,0,0,1,25,0
438,433,1,1,0,0,182,4,4,1,1,6247,1979,0,0,1,18,0
439,434,1,1,0,0,182,4,4,1,1,6247,1979,0,0,1,16,0
440,435,1,1,0,0,182,4,4,1,1,6247,1979,0,0,1,18,0
441,436,1,1,0,0,182,4,4,1,1,6247,1979,0,0,1,9,0
442,437,1,0,0,0,145,0,3,1,1,1180,3595,0,0,1,11,0
443,438,1,0,0,0,145,0,3,1,1,1180,3595,0,0,1,3,1
444,439,0,0,0,0,104,0,4,1,1,1832,781,0,1,1,25,0
445,440,0,0,0,0,104,0,4,1,1,1832,781,0,1,1,0,1
446,441,0,1,0,0,259,4,1,3,1,2093,364,0,0,0,15,0
447,442,0,1,0,0,259,4,1,3,1,2093,364,0,0,0,9,0
448,443,1,1,0,0,145,0,1,0,1,4104,3252,0,1,1,4,1
449,444,1,1,0,0,145,0,1,0,1,4104,3252,0,1,1,17,0
450,445,1,1,0,0,145,0,1,0,1,4104,3252,0,1,1,9,0
451,446,1,1,0,0,145,0,1,0,1,4104,3252,0,1,1,5,0
452,447,1,1,0,0,145,0,1,0,1,4104,3252,0,1,1,14,0
453,448,1,1,0,0,145,0,1,0,1,4104,3252,0,1,1,11,0
454,449,1,1,0,0,145,0,1,0,1,4104,3252,0,1,1,43,0
455,450,1,1,0,0,81,1,4,1,1,370,3639,0,0,1,5,0
456,451,1,1,0,0,81,1,4,1,1,370,3639,0,0,1,11,0
457,452,1,1,0,0,81,1,4,1,1,370,3639,0,0,1,8,0
458,453,1,1,0,0,81,1,4,1,1,370,3639,0,0,1,8,0
459,454,1,1,0,0,81,1,4,1,1,370,3639,0,0,1,8,0
460,455,1,1,0,0,81,1,4,1,1,370,3639,0,0,1,11,0
461,456,0,0,0,2,170,4,1,1,1,5980,2408,0,1,3,6,0
462,457,1,1,0,1,104,4,4,1,1,6859,2802,0,1,2,4,1
463,458,1,1,0,1,104,4,4,1,1,6859,2802,0,1,2,4,1
464,459,1,1,0,1,104,4,4,1,1,6859,2802,0,1,2,6,0
465,460,1,1,0,1,104,4,4,1,1,6859,2802,0,1,2,9,0
466,461,0,0,0,0,230,2,1,1,1,4182,676,0,0,1,23,0
467,462,0,0,0,0,230,2,1,1,1,4182,676,0,0,1,23,0
468,463,0,0,0,0,230,2,1,1,1,4182,676,0,0,1,0,1
469,464,0,0,0,0,230,2,1,1,1,4182,676,0,0,1,6,0
470,465,1,0,0,0,194,2,1,3,1,6102,1570,0,0,0,11,0
471,466,1,0,0,0,194,2,1,3,1,6102,1570,0,0,0,34,0
472,467,1,0,0,0,194,2,1,3,1,6102,1570,0,0,0,19,0
473,468,1,0,0,0,194,2,1,3,1,6102,1570,0,0,0,3,1
474,469,1,0,0,0,194,2,1,3,1,6102,1570,0,0,0,13,0
475,470,1,0,0,0,194,2,1,3,1,6102,1570,0,0,0,5,0
476,471,0,0,0,1,51,4,1,0,1,5346,3321,0,1,2,4,1
477,472,0,0,0,1,51,4,1,0,1,5346,3321,0,1,2,4,1
478,473,0,0,0,1,51,4,1,0,1,5346,3321,0,1,2,16,0
479,474,0,0,0,1,51,4,1,0,1,5346,3321,0,1,2,4,1
480,475,0,0,0,1,51,4,1,0,1,5346,3321,0,1,2,4,1
481,476,0,0,0,1,51,4,1,0,1,5346,3321,0,1,2,4,1
482,477,1,0,0,0,158,0,4,1,1,1428,3500,0,1,1,6,0
483,478,1,0,0,0,158,0,4,1,1,1428,3500,0,1,1,12,0
484,479,0,0,0,2,41,0,1,1,1,6468,3365,0,0,3,8,0
485,480,1,0,0,0,174,4,2,1,1,4596,2070,0,1,1,0,1
486,481,1,0,0,0,174,4,2,1,1,4596,2070,0,1,1,0,1
487,482,1,0,0,0,174,4,2,1,1,4596,2070,0,1,1,12,0
488,483,1,0,0,0,174,4,2,1,1,4596,2070,0,1,1,0,1
489,25980,1,0,0,0,174,4,2,1,1,4596,2070,0,1,1,6,0
490,484,0,0,0,0,62,4,4,3,1,1995,3341,0,1,0,11,0
491,485,0,0,0,0,62,4,4,3,1,1995,3341,0,1,0,1,1
492,486,0,0,0,0,62,4,4,3,1,1995,3341,0,1,0,6,0
493,487,0,0,0,0,62,4,4,3,1,1995,3341,0,1,0,5,0
494,488,0,0,0,0,62,4,4,3,1,1995,3341,0,1,0,0,1
495,489,0,0,0,0,62,4,4,3,1,1995,3341,0,1,0,8,0
496,490,0,0,0,0,62,4,4,3,1,1995,3341,0,1,0,1,1
497,491,0,0,0,0,54,4,4,0,1,1889,2935,0,0,1,8,0
498,492,1,0,0,0,75,4,4,3,0,7154,2709,0,1,0,8,0
499,493,1,0,0,0,75,4,4,3,0,7154,2709,0,1,0,12,0
500,494,1,0,0,0,70,1,4,1,1,1715,3639,0,0,1,11,0
501,495,1,0,0,0,70,1,4,1,1,1715,3639,0,0,1,2,1
502,496,1,0,0,0,157,4,4,3,5,7072,2824,0,1,0,15,0
503,497,1,0,0,0,157,4,4,3,5,7072,2824,0,1,0,3,1
504,498,1,1,0,0,212,2,1,1,2,4120,2802,0,1,1,6,0
505,499,0,0,0,0,104,1,4,1,1,1717,3639,0,0,1,10,0
506,21074,0,0,0,0,104,1,4,1,1,1717,3639,0,0,1,5,0
507,500,0,0,0,0,51,1,4,1,1,259,3639,0,0,1,0,1
508,501,0,0,0,0,51,1,4,1,1,259,3639,0,0,1,5,0
509,502,0,0,0,0,51,1,4,1,1,259,3639,0,0,1,0,1
510,503,0,0,0,0,51,1,4,1,1,259,3639,0,0,1,0,1
511,504,0,0,0,0,51,1,4,1,1,259,3639,0,0,1,0,1
512,505,0,0,0,0,62,2,4,1,1,6842,2452,0,0,1,5,0
513,506,0,0,0,0,62,2,4,1,1,6842,2452,0,0,1,6,0
514,507,0,0,0,0,62,2,4,1,1,6842,2452,0,0,1,4,1
515,508,0,0,0,0,62,2,4,1,1,6842,2452,0,0,1,6,0
516,509,0,1,0,0,192,0,2,0,1,4630,3138,0,1,1,17,0
517,510,1,1,0,0,54,4,4,1,5,4340,1452,0,1,1,5,0
518,511,1,1,0,0,54,4,4,1,5,4340,1452,0,1,1,5,0
519,512,0,0,0,0,158,2,1,1,1,2911,2687,0,0,1,6,0
520,513,0,0,0,0,158,2,1,1,1,2911,2687,0,0,1,5,0
521,514,0,0,0,0,158,2,1,1,1,2911,2687,0,0,1,5,0
522,515,0,0,0,0,158,2,1,1,1,2911,2687,0,0,1,15,0
523,516,0,0,0,0,158,2,1,1,1,2911,2687,0,0,1,5,0
524,517,0,0,0,0,158,2,1,1,1,2911,2687,0,0,1,3,1
525,518,0,0,0,0,158,2,1,1,1,2911,2687,0,0,1,7,0
526,519,0,0,0,0,158,2,1,1,1,2911,2687,0,0,1,12,0
527,520,0,0,0,0,158,2,1,1,1,2911,2687,0,0,1,0,1
528,521,0,0,0,0,120,4,4,1,1,1826,131,0,1,1,8,0
529,522,0,0,0,0,120,4,4,1,1,1826,131,0,1,1,9,0
530,523,0,0,0,0,120,4,4,1,1,1826,131,0,1,1,10,0
531,524,0,0,0,0,120,4,4,1,1,1826,131,0,1,1,13,0
532,525,0,0,0,0,120,4,4,1,1,1826,131,0,1,1,1,1
533,526,0,0,0,0,120,4,4,1,1,1826,131,0,1,1,7,0
534,527,0,0,0,0,120,4,4,1,1,1826,131,0,1,1,15,0
535,528,0,0,0,0,120,4,4,1,1,1826,131,0,1,1,1,1
536,529,0,0,0,0,120,4,4,1,1,1826,131,0,1,1,15,0
537,530,0,0,0,0,145,0,1,1,1,4971,1036,0,0,1,12,0
538,532,0,0,0,0,145,0,1,1,1,4971,1036,0,0,1,13,0
539,533,0,0,0,0,145,0,1,1,1,4971,1036,0,0,1,1,1
540,534,0,0,0,0,104,4,4,1,2,5545,3091,0,0,1,2,1
541,535,0,0,0,0,104,4,4,1,2,5545,3091,0,0,1,5,0
542,536,0,0,0,2,104,4,4,1,1,6764,1733,0,0,3,0,1
543,537,0,0,0,2,104,4,4,1,1,6764,1733,0,0,3,11,0
544,538,0,0,0,2,104,4,4,1,1,6764,1733,0,0,3,11,0
545,539,1,1,0,0,104,0,4,1,1,3395,554,0,1,1,36,0
546,540,1,1,0,0,104,0,4,1,1,3395,554,0,1,1,10,0
547,541,1,1,0,0,192,0,4,1,1,5769,2824,0,1,1,9,0
548,542,1,1,0,0,192,0,4,1,1,5769,2824,0,1,1,9,0
549,543,1,1,0,0,192,0,4,1,1,5769,2824,0,1,1,9,0
550,544,1,1,0,0,192,0,4,1,1,5769,2824,0,1,1,13,0
551,545,1,1,0,0,192,0,4,1,1,5769,2824,0,1,1,15,0
552,546,1,1,0,0,192,0,4,1,1,5769,2824,0,1,1,5,0
553,547,1,1,0,0,192,0,4,1,1,5769,2824,0,1,1,10,0
554,548,1,1,0,0,192,0,4,1,1,5769,2824,0,1,1,9,0
555,549,1,1,0,0,192,0,4,1,1,5769,2824,0,1,1,13,0
556,550,1,1,0,0,192,0,4,1,1,5769,2824,0,1,1,26,0
557,551,0,0,0,0,158,4,1,1,1,3442,868,0,0,1,10,0
558,552,0,0,0,0,158,4,1,1,1,3442,868,0,0,1,5,0
559,553,0,0,0,0,158,4,1,1,1,3442,868,0,0,1,22,0
560,554,0,0,0,0,158,4,1,1,1,3442,868,0,0,1,12,0
561,555,0,0,0,0,120,4,2,1,1,3102,1832,0,0,1,8,0
562,556,0,0,0,0,120,4,2,1,1,3102,1832,0,0,1,5,0
563,557,0,0,0,0,120,4,2,1,1,3102,1832,0,0,1,15,0
564,558,0,0,0,0,120,4,2,1,1,3102,1832,0,0,1,1,1
565,559,0,0,0,0,120,4,2,1,1,3102,1832,0,0,1,3,1
566,560,1,1,0,2,145,4,2,1,1,5359,2147,0,1,3,4,1
567,561,1,1,0,2,145,4,2,1,1,5359,2147,0,1,3,12,0
568,562,1,1,0,2,145,4,2,1,1,5359,2147,0,1,3,2,1
569,563,1,1,0,1,77,4,4,2,0,5612,2844,0,1,1,11,0
570,565,1,1,0,1,77,4,4,2,0,5612,2844,0,1,1,12,0
571,566,0,1,0,0,120,0,4,1,1,4788,2960,0,0,1,0,1
572,567,0,1,0,0,120,0,4,1,1,4788,2960,0,0,1,25,0
573,568,0,1,0,0,120,0,4,1,1,4788,2960,0,0,1,0,1
574,569,0,1,0,0,120,0,4,1,1,4788,2960,0,0,1,10,0
575,570,0,1,0,0,120,0,4,1,1,4788,2960,0,0,1,0,1
576,571,0,1,0,0,120,0,4,1,1,4788,2960,0,0,1,4,1
577,572,0,1,0,0,120,0,4,1,1,4788,2960,0,0,1,10,0
578,573,0,1,0,0,120,0,4,1,1,4788,2960,0,0,1,10,0
579,574,1,1,0,0,167,4,4,1,1,3775,3022,0,1,1,4,1
580,575,0,1,0,0,158,0,4,1,1,3738,2408,0,1,1,11,0
581,576,0,1,0,0,158,0,4,1,1,3738,2408,0,1,1,10,0
582,577,0,1,0,0,158,0,4,1,1,3738,2408,0,1,1,4,1
583,578,0,0,0,0,157,0,4,0,1,2213,138,0,0,1,9,0
584,579,0,0,0,0,157,0,4,0,1,2213,138,0,0,1,44,0
585,580,0,0,0,0,157,0,4,0,1,2213,138,0,0,1,29,0
586,581,0,0,0,0,157,0,4,0,1,2213,138,0,0,1,1,1
587,582,0,0,0,0,157,0,4,0,1,2213,138,0,0,1,49,0
588,583,0,0,0,0,157,0,4,0,1,2213,138,0,0,1,2,1
589,584,0,0,0,0,157,0,4,0,1,2213,138,0,0,1,7,0
590,585,0,0,0,0,157,0,4,0,1,2213,138,0,0,1,4,1
591,586,0,0,0,0,157,0,4,0,1,2213,138,0,0,1,5,0
592,587,0,0,0,0,157,0,4,0,1,2213,138,0,0,1,19,0
593,588,0,0,0,0,157,0,4,0,1,2213,138,0,0,1,29,0
594,589,0,0,0,0,157,0,4,0,1,2213,138,0,0,1,22,0
595,590,0,0,0,0,157,0,4,0,1,2213,138,0,0,1,28,0
596,591,0,0,0,0,157,0,4,0,1,2213,138,0,0,1,21,0
597,592,0,0,0,0,120,1,4,4,1,1551,3639,0,0,0,1,1
598,593,0,0,0,0,120,1,4,4,1,1551,3639,0,0,0,12,0
599,594,0,0,0,0,120,1,4,4,1,1551,3639,0,0,0,1,1
600,595,1,1,0,0,145,4,4,1,1,3942,1588,0,1,1,0,1
601,596,1,1,0,0,145,4,4,1,1,3942,1588,0,1,1,0,1
602,597,1,1,0,0,145,4,4,1,1,3942,1588,0,1,1,12,0
603,598,1,1,0,0,145,4,4,1,1,3942,1588,0,1,1,0,1
604,599,1,1,0,0,145,4,4,1,1,3942,1588,0,1,1,0,1
605,600,1,1,0,0,145,4,4,1,1,3942,1588,0,1,1,0,1
606,601,1,1,0,0,145,4,4,1,1,3942,1588,0,1,1,6,0
607,602,1,1,0,0,145,4,4,1,1,3942,1588,0,1,1,0,1
608,603,1,1,0,0,145,4,4,1,1,3942,1588,0,1,1,0,1
609,604,1,1,0,0,145,4,4,1,1,3942,1588,0,1,1,0,1
610,605,0,1,0,0,202,4,4,1,1,3009,3091,0,0,1,10,0
611,606,0,1,0,0,202,4,4,1,1,3009,3091,0,0,1,9,0
612,607,0,0,0,0,77,1,4,1,1,1118,3639,0,0,1,12,0
613,608,0,0,0,0,77,1,4,1,1,1118,3639,0,0,1,30,0
614,609,0,0,0,0,77,1,4,1,1,1118,3639,0,0,1,4,1
615,610,0,0,0,0,77,1,4,1,1,1118,3639,0,0,1,12,0
616,611,0,0,0,0,77,1,4,1,1,1118,3639,0,0,1,4,1
617,612,0,0,0,0,62,4,4,2,1,5785,3184,0,0,0,12,0
618,613,0,0,0,0,62,4,4,2,1,5785,3184,0,0,0,6,0
619,614,0,0,0,0,62,4,4,2,1,5785,3184,0,0,0,12,0
620,615,0,0,0,0,19,4,4,2,1,4371,3091,0,0,0,20,0
621,616,0,0,0,0,19,4,4,2,1,4371,3091,0,0,0,12,0
622,617,0,1,0,0,170,4,4,1,1,7104,2351,0,0,1,8,0
623,618,0,1,0,0,170,4,4,1,1,7104,2351,0,0,1,7,0
624,619,0,0,0,0,77,1,4,3,4,243,3639,0,0,0,0,1
625,21075,0,0,0,0,77,1,4,3,4,243,3639,0,0,0,3,1
626,620,0,1,0,0,111,4,4,1,1,2864,3022,0,1,1,18,0
627,621,0,1,0,0,111,4,4,1,1,2864,3022,0,1,1,9,0
628,622,0,1,0,0,111,4,4,1,1,2864,3022,0,1,1,19,0
629,623,0,1,0,0,111,4,4,1,1,2864,3022,0,1,1,19,0
630,624,0,1,0,0,111,4,4,1,1,2864,3022,0,1,1,19,0
631,625,0,1,0,0,111,4,4,1,1,2864,3022,0,1,1,19,0
632,626,0,1,0,0,202,0,1,1,1,4862,1802,0,1,1,0,1
633,627,0,0,0,1,77,4,4,1,1,5157,1291,0,1,2,38,0
634,628,0,0,0,1,77,4,4,1,1,5157,1291,0,1,2,6,0
635,629,0,0,0,1,77,4,4,1,1,5157,1291,0,1,2,5,0
636,630,0,0,0,2,111,4,4,1,1,5466,2960,0,1,3,16,0
637,631,0,0,0,2,111,4,4,1,1,5466,2960,0,1,3,0,1
638,632,0,0,0,2,111,4,4,1,1,5466,2960,0,1,3,16,0
639,633,0,0,0,2,111,4,4,1,1,5466,2960,0,1,3,7,0
640,634,0,0,0,2,111,4,4,1,1,5466,2960,0,1,3,16,0
641,635,0,0,0,2,111,4,4,1,1,5466,2960,0,1,3,0,1
642,636,0,0,0,2,111,4,4,1,1,5466,2960,0,1,3,0,1
643,637,0,0,0,2,111,4,4,1,1,5466,2960,0,1,3,11,0
644,638,1,1,0,0,170,1,4,1,1,2872,3639,0,0,1,6,0
645,639,1,1,0,0,170,1,4,1,1,2872,3639,0,0,1,6,0
646,640,1,1,0,0,104,4,4,1,1,2097,3619,0,1,1,0,1
647,641,1,1,0,0,104,4,4,1,1,2097,3619,0,1,1,7,0
648,642,1,1,0,0,104,4,4,1,1,2097,3619,0,1,1,29,0
649,643,1,1,0,0,104,4,4,1,1,2097,3619,0,1,1,6,0
650,644,0,0,0,0,177,4,4,1,1,1994,1501,0,1,1,3,1
651,645,0,0,0,0,177,4,4,1,1,1994,1501,0,1,1,21,0
652,646,0,0,0,0,177,4,4,1,1,1994,1501,0,1,1,65,0
653,647,0,0,0,0,177,4,4,1,1,1994,1501,0,1,1,3,1
654,648,0,0,0,0,77,4,4,1,1,6703,2220,0,0,1,6,0
655,649,0,0,0,0,77,4,4,1,1,6703,2220,0,0,1,1,1
656,650,1,1,0,1,111,4,2,1,1,6613,3477,0,1,2,15,0
657,651,1,1,0,1,111,4,2,1,1,6613,3477,0,1,2,8,0
658,652,0,0,0,0,62,1,4,1,1,1070,3639,0,0,1,7,0
659,653,0,0,0,0,62,1,4,1,1,1070,3639,0,0,1,12,0
660,654,0,0,0,0,62,1,4,1,1,1070,3639,0,0,1,12,0
661,655,0,0,0,0,62,1,4,1,1,1070,3639,0,0,1,12,0
662,656,1,0,0,0,158,0,4,3,5,7103,3003,0,1,0,1,1
663,657,1,0,0,0,158,0,4,3,5,7103,3003,0,1,0,26,0
664,658,1,0,0,0,84,4,4,3,1,4195,1318,0,1,0,0,1
665,659,1,0,0,0,84,4,4,3,1,4195,1318,0,1,0,6,0
666,660,1,0,0,0,84,4,4,3,1,4195,1318,0,1,0,2,1
667,21076,1,0,0,0,84,4,4,3,1,4195,1318,0,1,0,2,1
668,661,0,0,0,0,104,2,4,1,1,2288,76,0,0,1,7,0
669,662,0,0,0,0,104,2,4,1,1,2288,76,0,0,1,7,0
670,663,0,0,0,0,104,2,4,1,1,2288,76,0,0,1,7,0
671,664,0,0,0,0,104,2,4,1,1,2288,76,0,0,1,8,0
672,665,0,0,0,0,104,2,4,1,1,2288,76,0,0,1,7,0
673,666,0,0,0,0,104,2,4,1,1,2288,76,0,0,1,7,0
674,667,0,0,0,0,104,2,4,1,1,2288,76,0,0,1,8,0
675,668,1,0,0,0,170,4,1,3,1,6544,2391,0,1,0,7,0
676,669,1,0,0,0,170,4,1,3,1,6544,2391,0,1,0,7,0
677,670,1,0,0,0,170,4,1,3,1,6544,2391,0,1,0,3,1
678,671,1,0,0,0,170,4,1,3,1,6544,2391,0,1,0,5,0
679,672,0,0,0,0,94,1,4,2,1,2037,3639,0,0,0,7,0
680,673,0,0,0,0,94,1,4,2,1,2037,3639,0,0,0,7,0
681,674,0,0,0,0,94,1,4,2,1,2037,3639,0,0,0,7,0
682,675,0,0,0,0,94,1,4,2,1,2037,3639,0,0,0,5,0
683,676,0,0,0,0,94,1,4,2,1,2037,3639,0,0,0,5,0
684,677,0,0,0,0,104,0,4,0,1,3597,3365,0,1,1,8,0
685,678,0,0,0,0,104,0,4,0,1,3597,3365,0,1,1,6,0
686,679,0,0,0,0,62,1,4,4,1,950,3639,0,0,0,8,0
687,680,0,0,0,0,62,1,4,4,1,950,3639,0,0,0,9,0
688,681,0,0,0,0,62,1,4,4,1,950,3639,0,0,0,9,0
689,682,0,0,0,0,62,1,4,4,1,950,3639,0,0,0,3,1
690,683,0,0,0,0,62,1,4,4,1,950,3639,0,0,0,7,0
691,684,0,0,0,0,62,1,4,4,1,950,3639,0,0,0,10,0
692,685,0,0,0,0,62,1,4,4,1,950,3639,0,0,0,3,1
693,686,0,0,0,0,62,1,4,4,1,950,3639,0,0,0,9,0
694,687,0,0,0,0,62,1,4,4,1,950,3639,0,0,0,0,1
695,688,0,0,0,0,62,1,4,4,1,950,3639,0,0,0,3,1
696,689,0,0,0,0,62,1,4,4,1,950,3639,0,0,0,7,0
697,690,0,0,0,0,62,1,4,4,1,950,3639,0,0,0,9,0
698,691,0,0,0,0,62,1,4,4,1,950,3639,0,0,0,4,1
699,692,0,0,0,0,62,1,4,4,1,950,3639,0,0,0,3,1
700,693,0,0,0,0,62,1,4,4,1,950,3639,0,0,0,0,1
701,694,0,0,0,0,118,1,4,2,1,330,3639,0,0,0,13,0
702,695,0,0,0,0,118,1,4,2,1,330,3639,0,0,0,13,0
703,696,0,0,0,0,118,1,4,2,1,330,3639,0,0,0,13,0
704,697,0,0,0,0,118,1,4,2,1,330,3639,0,0,0,13,0
705,698,1,1,0,0,263,0,1,1,2,5091,2542,0,0,1,17,0
706,699,1,1,0,0,263,0,1,1,2,5091,2542,0,0,1,7,0
707,700,1,1,0,0,263,0,1,1,2,5091,2542,0,0,1,19,0
708,701,1,1,0,0,263,0,1,1,2,5091,2542,0,0,1,6,0
709,702,1,1,0,0,263,0,1,1,2,5091,2542,0,0,1,8,0
710,21077,1,1,0,0,263,0,1,1,2,5091,2542,0,0,1,17,0
711,703,0,0,0,0,106,1,4,1,1,1312,3639,0,0,1,3,1
712,704,0,0,0,0,106,1,4,1,1,1312,3639,0,0,1,4,1
713,705,0,0,0,0,106,1,4,1,1,1312,3639,0,0,1,6,0
714,706,0,0,0,0,106,1,4,1,1,1312,3639,0,0,1,4,1
715,707,0,0,0,0,106,1,4,1,1,1312,3639,0,0,1,6,0
716,708,0,0,0,0,120,4,1,1,1,5804,3437,0,0,1,4,1
717,709,0,0,0,0,120,4,1,1,1,5804,3437,0,0,1,15,0
718,710,0,0,0,0,120,4,1,1,1,5804,3437,0,0,1,0,1
719,711,0,1,0,0,104,4,4,0,5,6066,3365,0,1,1,4,1
720,712,0,1,0,0,104,4,4,0,5,6066,3365,0,1,1,4,1
721,713,1,0,0,0,145,4,4,3,1,6876,2430,0,1,0,26,0
722,714,1,0,0,0,145,4,4,3,1,6876,2430,0,1,0,26,0
723,715,1,0,0,0,145,4,4,3,1,6876,2430,0,1,0,4,1
